tweet_id,timestamp,source,text,url,rating_numerator,rating_denominator,name,favorite_count,retweet_count,dog_growth_phase,wholesome_rates,jpg_url
780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,10.0,none,8180.0,2068.0,secret,1.1,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg
779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,https://twitter.com/dog_rates/status/779834332596887552/photo/1,11.0,10.0,scout,17650.0,6463.0,secret,1.1,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg
779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,https://twitter.com/dog_rates/status/779377524342161408/video/1,12.0,10.0,none,8208.0,2867.0,pupper,1.2,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg
779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,10.0,reggie,,,secret,1.2,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg
779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,https://twitter.com/dog_rates/status/779056095788752897/photo/1,13.0,10.0,none,13823.0,4186.0,secret,1.3,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg
778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,https://twitter.com/dog_rates/status/778990705243029504/photo/1,11.0,10.0,jay,18662.0,6615.0,secret,1.1,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg
778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,10.0,mya,6434.0,1200.0,secret,1.1,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg
778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ",https://twitter.com/dog_rates/status/778650543019483137/photo/1,10.0,10.0,strider,5397.0,1382.0,secret,1.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg
778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,https://twitter.com/dog_rates/status/778624900596654080/photo/1,11.0,10.0,penny,4323.0,935.0,secret,1.1,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg
778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 ,https://twitter.com/dog_rates/status/778408200802557953/photo/1,14.0,10.0,none,12810.0,3984.0,secret,1.4,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg
778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10.0,nala,5482.0,1013.0,secret,1.3,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg
778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,https://twitter.com/dog_rates/status/778286810187399168/photo/1,11.0,10.0,stanley,9683.0,3042.0,secret,1.1,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg
778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,https://twitter.com/dog_rates/status/778039087836069888/photo/1,12.0,10.0,none,7949.0,2444.0,pupper,1.2,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg
778027034220126208,2016-09-20 00:24:34,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,10.0,sophie,6166.0,1486.0,pupper,1.127,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg
777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,https://twitter.com/dog_rates/status/777885040357281792/photo/1,3.0,10.0,wesley,5973.0,1509.0,secret,0.3,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg
777684233540206592,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,none,10563.0,2712.0,secret,1.2,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg
777621514455814149,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,10.0,derek,8181.0,2326.0,secret,1.2,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg
777189768882946048,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,https://twitter.com/dog_rates/status/777189768882946048/photo/1,12.0,10.0,jeffrey,13241.0,3956.0,secret,1.2,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg
776813020089548800,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,https://twitter.com/dog_rates/status/776813020089548800/photo/1,12.0,10.0,solomon,4595.0,1109.0,secret,1.2,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg
776477788987613185,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,https://twitter.com/dog_rates/status/776477788987613185/photo/1,11.0,10.0,huck,8200.0,2541.0,pupper,1.1,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg
776218204058357768,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,https://twitter.com/dog_rates/status/776218204058357768/photo/1,13.0,10.0,none,27936.0,14602.0,floofer,1.3,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg
776201521193218049,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,10.0,o'malley,8988.0,2320.0,secret,1.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg
776113305656188928,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10.0,sampson,11052.0,4000.0,pupper,1.1,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg
776088319444877312,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,https://twitter.com/dog_rates/status/776088319444877312/photo/1,10.0,10.0,none,1705.0,141.0,secret,1.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg
775842724423557120,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,https://twitter.com/dog_rates/status/775842724423557120/photo/1,12.0,10.0,blue,10993.0,2448.0,secret,1.2,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg
775733305207554048,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,10.0,anakin,13005.0,3684.0,doggo,1.1,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg
775729183532220416,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,10.0,none,12215.0,4256.0,secret,1.3,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg
775364825476165632,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,https://twitter.com/dog_rates/status/775364825476165632/photo/1,11.0,10.0,finley,6912.0,2696.0,doggo,1.1,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg
775085132600442880,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him ,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,10.0,tucker,14560.0,4341.0,secret,1.3,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg
774757898236878852,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,10.0,finley,8094.0,1645.0,secret,1.2,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg
774639387460112384,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,https://twitter.com/dog_rates/status/774639387460112384/photo/1,10.0,10.0,sprinkles,6330.0,1604.0,secret,1.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg
774314403806253056,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,https://twitter.com/dog_rates/status/774314403806253056/photo/1,14.0,10.0,none,20437.0,5050.0,secret,1.4,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg
773985732834758656,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,https://twitter.com/dog_rates/status/773985732834758656/photo/1,11.0,10.0,winnie,10106.0,3560.0,pupper,1.1,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg
773922284943896577,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,10.0,heinrich,6032.0,1613.0,secret,1.2,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg
773704687002451968,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,https://twitter.com/dog_rates/status/773704687002451968/photo/1,12.0,10.0,loki,6210.0,1485.0,secret,1.2,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg
773670353721753600,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10.0,10.0,shakespeare,5035.0,1217.0,secret,1.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg
773547596996571136,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,10.0,chelsea,20717.0,5652.0,pupper,1.1,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg
773308824254029826,2016-09-06 23:56:05,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12.0,10.0,bungalo,21880.0,6908.0,secret,1.2,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg
773247561583001600,2016-09-06 19:52:39,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,10.0,chip,8842.0,2985.0,secret,1.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg
773191612633579521,2016-09-06 16:10:20,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment ,https://twitter.com/dog_rates/status/773191612633579521/photo/1,12.0,10.0,grey,9335.0,3779.0,secret,1.2,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg
772877495989305348,2016-09-05 19:22:09,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 ,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,10.0,none,8011.0,3562.0,secret,1.1,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg
772826264096874500,2016-09-05 15:58:34,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 ",https://twitter.com/dog_rates/status/772826264096874500/photo/1,11.0,10.0,roosevelt,7541.0,2194.0,secret,1.1,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg
772581559778025472,2016-09-04 23:46:12,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 ,https://twitter.com/dog_rates/status/772581559778025472/photo/1,10.0,10.0,a,6077.0,1574.0,secret,1.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg
772193107915964416,2016-09-03 22:02:38,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 ,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10.0,willem,5654.0,1278.0,pupper,1.2,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg
772152991789019136,2016-09-03 19:23:13,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets ,https://twitter.com/dog_rates/status/772152991789019136/photo/1,10.0,10.0,none,3569.0,1047.0,secret,1.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg
772117678702071809,2016-09-03 17:02:54,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 ,https://twitter.com/dog_rates/status/772117678702071809/photo/1,12.0,10.0,jack,3531.0,682.0,secret,1.2,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg
772114945936949249,2016-09-03 16:52:02,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort ,https://twitter.com/dog_rates/status/772114945936949249/photo/1,10.0,10.0,finn,2569.0,437.0,secret,1.0,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg
772102971039580160,2016-09-03 16:04:27,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af ,https://twitter.com/dog_rates/status/772102971039580160/photo/1,11.0,10.0,penny,3757.0,858.0,secret,1.1,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg
771770456517009408,2016-09-02 18:03:10,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom ,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11.0,10.0,davey,11222.0,3123.0,secret,1.1,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg
771500966810099713,2016-09-02 00:12:18,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back ,https://twitter.com/dog_rates/status/771500966810099713/photo/1,12.0,10.0,dakota,7735.0,2405.0,secret,1.2,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg
771380798096281600,2016-09-01 16:14:48,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af ,https://twitter.com/dog_rates/status/771380798096281600/photo/1,11.0,10.0,fizz,9868.0,4636.0,secret,1.1,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg
771136648247640064,2016-09-01 00:04:38,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 ,https://twitter.com/dog_rates/status/771136648247640064/photo/1,11.0,10.0,dixie,8568.0,2696.0,secret,1.1,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg
771102124360998913,2016-08-31 21:47:27,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop ,https://twitter.com/dog_rates/status/771102124360998913/photo/1,12.0,10.0,charlie,5837.0,1323.0,secret,1.2,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg
771014301343748096,2016-08-31 15:58:28,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy ,https://twitter.com/dog_rates/status/771014301343748096/photo/1,7.0,10.0,none,6456.0,1532.0,secret,0.7,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg
770787852854652928,2016-08-31 00:58:39,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston ,https://twitter.com/dog_rates/status/770787852854652928/photo/1,10.0,10.0,winston,4598.0,1097.0,secret,1.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg
770772759874076672,2016-08-30 23:58:40,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely ,https://twitter.com/dog_rates/status/770772759874076672/photo/1,11.0,10.0,sebastian,4861.0,1316.0,secret,1.1,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg
770655142660169732,2016-08-30 16:11:18,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 ,https://twitter.com/dog_rates/status/770655142660169732/photo/1,11.0,10.0,very,6889.0,1657.0,secret,1.1,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg
770414278348247044,2016-08-30 00:14:12,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution ,https://twitter.com/dog_rates/status/770414278348247044/photo/1,11.0,10.0,al,5911.0,1916.0,secret,1.1,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg
770293558247038976,2016-08-29 16:14:30,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 ,https://twitter.com/dog_rates/status/770293558247038976/photo/1,10.0,10.0,jackson,5824.0,1344.0,secret,1.0,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg
770069151037685760,2016-08-29 01:22:47,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy ,https://twitter.com/dog_rates/status/770069151037685760/photo/1,10.0,10.0,carbon,7108.0,2114.0,secret,1.0,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg
769940425801170949,2016-08-28 16:51:16,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob ,https://twitter.com/dog_rates/status/769940425801170949/photo/1,12.0,10.0,klein,29117.0,8768.0,secret,1.2,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg
769695466921623552,2016-08-28 00:37:54,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af ,https://twitter.com/dog_rates/status/769695466921623552/photo/1,13.0,10.0,titan,6017.0,1547.0,secret,1.3,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg
769212283578875904,2016-08-26 16:37:54,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon ,https://twitter.com/dog_rates/status/769212283578875904/photo/1,12.0,10.0,dondon,5058.0,1588.0,secret,1.2,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg
768970937022709760,2016-08-26 00:38:52,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist ,https://twitter.com/dog_rates/status/768970937022709760/video/1,12.0,10.0,kirby,13338.0,5960.0,secret,1.2,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg
768855141948723200,2016-08-25 16:58:45,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 ,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11.0,10.0,jesse,3914.0,816.0,secret,1.1,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg
768609597686943744,2016-08-25 00:43:02,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet ,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10.0,10.0,lou,3839.0,1091.0,secret,1.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg
768596291618299904,2016-08-24 23:50:10,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 ,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12.0,10.0,oakley,4715.0,1183.0,secret,1.2,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg
768473857036525572,2016-08-24 15:43:39,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset ,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11.0,10.0,chevy,12710.0,3143.0,secret,1.1,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg
768193404517830656,2016-08-23 21:09:14,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 ,https://twitter.com/dog_rates/status/768193404517830656/photo/1,8.0,10.0,gerald,10136.0,3243.0,doggo,0.8,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg
767884188863397888,2016-08-23 00:40:31,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 ,https://twitter.com/dog_rates/status/767884188863397888/photo/1,10.0,10.0,tito,4444.0,1261.0,secret,1.0,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg
767754930266464257,2016-08-22 16:06:54,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af ,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11.0,10.0,philbert,14901.0,4929.0,secret,1.1,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg
767500508068192258,2016-08-21 23:15:55,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af ,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12.0,10.0,louie,7009.0,2129.0,secret,1.2,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg
767191397493538821,2016-08-21 02:47:37,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo ,https://twitter.com/dog_rates/status/767191397493538821/photo/1,13.0,10.0,none,11474.0,3446.0,doggo,1.3,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg
767122157629476866,2016-08-20 22:12:29,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 ,https://twitter.com/dog_rates/status/767122157629476866/photo/1,13.0,10.0,rupert,9504.0,2624.0,secret,1.3,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg
766793450729734144,2016-08-20 00:26:19,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup ,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10.0,10.0,rufus,4719.0,1245.0,secret,1.0,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg
766693177336135680,2016-08-19 17:47:52,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly ,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11.0,10.0,brudge,3775.0,727.0,secret,1.1,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg
766423258543644672,2016-08-18 23:55:18,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 ,https://twitter.com/dog_rates/status/766423258543644672/photo/1,9.0,10.0,shadoe,5605.0,1444.0,secret,0.9,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg
766313316352462849,2016-08-18 16:38:26,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately ,https://twitter.com/dog_rates/status/766313316352462849/photo/1,12.0,10.0,oscar,6316.0,1722.0,secret,1.2,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg
766069199026450432,2016-08-18 00:28:24,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af ,https://twitter.com/dog_rates/status/766069199026450432/photo/1,12.0,10.0,juno,3919.0,767.0,secret,1.2,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg
766008592277377025,2016-08-17 20:27:34,Twitter for iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive ,https://twitter.com/dog_rates/status/766008592277377025/photo/1,11.0,10.0,angel,3522.0,455.0,secret,1.1,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg
765719909049503744,2016-08-17 01:20:27,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet ,https://twitter.com/dog_rates/status/765719909049503744/photo/1,12.0,10.0,brat,6770.0,1978.0,secret,1.2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg
765669560888528897,2016-08-16 22:00:23,Twitter for iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution ,https://twitter.com/dog_rates/status/765669560888528897/photo/1,12.0,10.0,tove,4833.0,1126.0,secret,1.2,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg
765395769549590528,2016-08-16 03:52:26,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all ,https://twitter.com/dog_rates/status/765395769549590528/photo/1,13.0,10.0,zoey,24996.0,3090.0,secret,1.3,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg
765371061932261376,2016-08-16 02:14:15,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 ,https://twitter.com/dog_rates/status/765371061932261376/photo/1,11.0,10.0,louie,6653.0,1989.0,pupper,1.1,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg
